193,20,62,12,3522808733,3652252191,3253714737,1
204,25,62,7,3522808733,3657644231,3436325412,1
127,1,24,25,2279669259,3660750528,2122971571,2
210,4,62,7,3597786357,3682044579,3597786357,1
196,27,18,31,3522808733,3694224723,3261499680,3
169,13,62,47,3522808733,3729034732,2785812268,3
211,4,62,15,3621433714,3729943549,3621433714,1
178,20,62,31,3522808733,3735303167,3011955736,1
150,9,62,31,3114934850,3816123241,2473626113,1
124,2,24,33,2619304011,3863249604,2110732798,1
215,20,62,12,3734266399,3885142812,3734266399,1
216,25,62,12,3734972297,3890623619,3734972297,1
213,4,62,12,3732876888,3898772723,3732876888,1
214,10,62,12,3733584901,3910846401,3733584901,1
208,1,0,3,3548277697,3914272882,3548277697,2
82,8,46,63,3417815684,3936135736,1575451510,3
129,26,62,47,3522808733,3956646658,2122986209,3
212,4,62,7,3731387690,3964979836,3731387690,1
197,1,6,0,3261531763,4010199681,3261531763,2
105,9,62,9,1841885879,4021457486,1835015238,1
98,6,12,28,1720800624,4029099288,1720800624,3
191,15,62,47,3522808733,4052106882,3236732038,3
223,2,62,2,3927185971,4062955578,3927185971,1
130,27,62,47,3522808733,4064175560,2135627350,3
139,18,46,63,3522808733,4113933299,2295798749,5
226,4,62,7,3998781063,4114449812,3998781063,1
170,5,24,33,3032474530,4118218063,2798247528,3
189,28,24,33,3522808733,4120629833,3188551944,3
222,9,62,31,3903911479,4127910350,3903911479,1
179,22,46,63,3522808733,4129934641,3012773741,4
207,17,62,47,3522808733,4139809494,3522808733,3
60,10,24,25,1385252513,4140059961,1384131756,1
225,4,12,4,3962212244,4140633038,3962212244,1
121,24,62,47,3522808733,4161255567,2097702008,3
205,26,24,33,3522808733,4197522861,3485536429,3
228,4,37,4,4046917273,4219888724,4046917273,1
227,4,24,3,4011782061,4249777155,4011782061,1
231,9,62,7,4148149514,4260801338,4148149514,1
217,7,24,33,3791130486,4308927285,3791130486,3
155,12,62,47,3522808733,4336248818,2637396266,3
218,1,31,3,3841196448,4358967276,3841196448,2
234,4,31,7,4201637770,4359268875,4201637770,1
229,4,43,7,4146598148,4377940523,4146598148,1
240,4,12,4,4276570681,4384309877,4276570681,1
241,4,12,3,4277981387,4384985606,4277981387,1
237,2,62,3,4236511701,4396648257,4236511701,1
238,4,18,1,4236524733,4397496054,4236524733,1
70,7,62,47,2703340150,4413813367,1434301382,3
242,9,62,7,4301684509,4481915686,4301684509,1
151,25,62,31,3522808733,4503474697,2486749297,1
248,10,62,12,4456014997,4527399471,4456014997,1
246,4,62,12,4455215573,4530801413,4455215573,1
249,10,62,12,4456022346,4532437421,4456022346,1
171,14,62,47,3522808733,4536265108,2848918031,3
236,6,12,15,4218823783,4553876410,4218823783,3
247,4,62,12,4455223151,4555657958,4455223151,1
221,2,24,33,3900139681,4636676041,3900139681,1
252,18,49,6,4472694999,4677926776,4472694999,5
84,23,62,47,3522808733,4680513107,1597681870,3
57,5,62,35,1533294191,4698943541,1335632748,3
131,28,62,47,3522808733,4708157162,2148065875,3
232,6,24,33,4172513483,4779061747,4172513483,3
258,4,12,4,4594876737,4802625632,4594876737,1
253,11,31,31,4517448737,4806049796,4517448737,3
261,2,62,15,4740583044,4812656134,4740583044,1
134,29,62,47,3522808733,4821685718,2173336195,3
175,8,12,28,3046519409,4835124962,2935064607,3
220,7,62,47,4413813367,4850393083,3850148598,3
219,26,46,63,3956646658,4853076038,3842631031,3
254,9,31,4,4522201241,4898858253,4522201241,1
243,7,24,33,4314325364,4898940300,4314325364,3
257,1,21,3,4523744510,4899684859,4523744510,2
260,2,12,4,4727466308,4902745095,4727466308,1
251,1,6,3,4472692947,4910906052,4472692947,2
267,2,62,4,4812706757,4914285354,4812706757,1
68,6,62,47,2224612878,4919094541,1421009076,3
202,16,62,47,3522808733,4919975381,3398651727,3
239,9,62,15,4248651618,4924413127,4248651618,1
187,10,62,9,3333152273,4948669750,3092472788,1
201,23,24,33,3522808733,4975711040,3361962501,3
263,9,31,15,4775445546,5014603447,4775445546,1
271,4,12,4,4836961127,5027146453,4836961127,1
274,2,62,2,4914285354,5031572942,4891376405,1
282,1,31,7,4942531004,5032877852,4942531004,2
259,2,12,9,4703066489,5036132448,4703066489,1
273,10,43,7,4891369348,5055270834,4891369348,1
278,9,62,12,5014603447,5119501902,4932726546,1
280,10,62,12,5055270834,5132278908,4933438286,1
269,6,62,31,4919094541,5143276144,4826609722,3
256,10,62,4,4527399471,5184262589,4522211133,1
290,6,9,15,5086612848,5194379722,5086612848,3
291,2,9,1,5088121575,5195116975,5088121575,1
250,1,6,15,4472690090,5196234730,4472690090,2
281,9,62,12,5119501902,5222245871,4933448375,1
292,10,62,6,5098708327,5225321744,5098708327,1
262,4,31,3,4760165438,5242608732,4760165438,1
279,2,62,12,5031572942,5246862785,4932745623,1
294,10,31,4,5132278908,5251297138,5123813763,1
296,10,31,11,5184262589,5254154862,5137227614,1
289,1,31,15,5073958883,5290036381,5073958883,2
275,7,24,33,4910271843,5299588357,4910271843,3
299,6,9,15,5211764385,5307716753,5211764385,3
283,2,12,9,4948283186,5310562127,4948283186,1
224,23,62,47,4680513107,5360072016,3935937115,3
245,7,62,47,4850393083,5369077650,4363561392,3
235,29,62,47,4821685718,5374222166,4210975790,3
265,6,24,33,4788050813,5402271165,4788050813,3
297,9,31,11,5222245871,5436739979,5137233991,1
318,2,12,3,5360000055,5447318889,5360000055,1
314,1,15,15,5320584524,5449451041,5320584524,2
315,10,62,6,5347021602,5463316448,5347021602,1
277,18,46,63,4932724170,5479292088,4932724170,5
324,2,9,4,5434448225,5506994893,5434448225,1
264,2,6,1,4775471656,5509318291,4775471656,1
319,10,62,12,5407755620,5522207030,5407755620,1
309,7,9,12,5285409671,5530054772,5285409671,3
317,2,6,1,5359997588,5537133007,5359997588,1
303,5,6,2,5235546640,5544271630,5235546640,3
304,2,7,4,5265868214,5563104454,5265868214,1
316,6,31,31,5402271165,5563413541,5359831403,3
326,1,9,15,5473816341,5575746931,5473816341,2
301,4,6,2,5223708882,5578157352,5223708882,1
313,1,12,11,5320579646,5595995215,5320579646,2
320,9,62,12,5436739979,5616056588,5409001625,1
298,2,18,7,5211759164,5618446673,5211759164,1
307,2,12,3,5267738207,5627422366,5267738207,1
305,2,7,4,5265873151,5627655169,5265873151,1
329,10,62,2,5536261089,5627763447,5536261089,1
321,10,62,12,5522207030,5639171136,5409014877,1
306,2,7,4,5267723560,5646521294,5267723560,1
308,2,12,3,5269834640,5646815448,5269834640,1
302,4,6,2,5224472014,5647061212,5224472014,1
300,1,6,2,5222387223,5660931696,5222387223,2
334,2,37,11,5598884349,5671422098,5598884349,1
332,1,9,12,5598872100,5678020917,5598872100,2
330,10,62,6,5548610973,5679534540,5548610973,1
333,1,9,15,5598880285,5683072663,5598880285,2
270,6,62,47,5143276144,5688668469,4836938883,3
285,7,62,47,5369077650,5695365588,4948287754,3
327,10,62,15,5639171136,5710766576,5480743406,1
335,2,13,3,5638258868,5715199402,5638258868,1
331,2,6,2,5561267172,5730599482,5561267172,1
268,11,24,33,4824891414,5731447196,4824891414,3
293,23,9,31,5110846307,5733009013,5110846307,3
284,8,31,4,4948285381,5745202338,4948285381,3
328,7,9,12,5511802161,5747210251,5511802161,3
325,1,6,2,5473810689,5761063489,5473810689,2
322,9,62,12,5616056588,5771411796,5409018264,1
323,7,12,15,5410425966,5778582496,5410425966,3
336,10,81,17,5710766576,5782811202,5638258869,1
340,10,62,2,5679534540,5786734741,5677885011,1
344,1,9,15,5733820629,5799878642,5733820629,2
346,2,12,3,5735329276,5800569833,5735329276,1
350,2,9,12,5794746761,5865653570,5794746761,1
355,1,9,15,5808247246,5874455625,5808247246,2
349,1,6,2,5769724793,5885564516,5769724793,2
345,11,31,31,5733827450,5888627989,5733827450,3
343,1,9,12,5721294231,5908957634,5721294231,2
351,10,62,6,5794758031,5912313231,5794758031,1
352,2,12,11,5794763442,5913861258,5794763442,1
348,1,6,1,5745800215,5916165656,5745800215,2
341,1,6,2,5684215248,5934290294,5684215248,2
339,2,18,7,5671954282,5936448913,5671954282,1
356,10,62,12,5889408305,5970395891,5889408305,1
342,9,62,31,5771411796,6007373749,5707154309,1
367,4,9,12,5977827936,6051132564,5977827936,1
365,1,6,2,5941818214,6061764665,5941818214,2
369,7,13,4,5990173561,6064494935,5990173561,3
357,10,62,12,5970395891,6068182446,5889416233,1
358,9,62,12,6007373749,6083743660,5890108861,1
295,18,43,50,5479292088,6085667624,5123816098,5
370,8,13,4,6016986858,6087965768,6016986858,3
359,10,62,12,6068182446,6146659980,5890127064,1
337,2,31,3,5651029421,6151323264,5651029421,1
381,2,9,4,6094369256,6158585397,6094369256,1
366,2,9,12,5965751734,6167986071,5965751734,1
361,2,31,7,5917212197,6177374978,5917212197,1
380,4,12,11,6069520737,6182597677,6069520737,1
385,4,9,4,6118533470,6185876441,6118533470,1
387,9,12,3,6119923410,6186111656,6119923410,1
364,2,6,2,5929477252,6187566673,5929477252,1
362,2,6,1,5917215493,6195315835,5917215493,1
368,7,18,7,5990155744,6203413456,5990155744,3
360,1,31,7,5917209703,6204735147,5917209703,2
272,23,62,47,5360072016,6221987347,4849411148,3
363,2,6,1,5917217875,6222549914,5917217875,1
276,9,62,9,4924413127,6248623129,4910276873,1
266,10,12,28,4788067117,6250911406,4788067117,1
379,10,62,6,6146659980,6270519306,6055623767,1
405,9,13,3,6233605315,6319800186,6233605315,1
401,10,12,7,6219845143,6322893537,6219845143,1
396,2,12,7,6194823585,6324168835,6194823585,1
406,9,12,3,6257561240,6339384529,6257561240,1
394,1,6,2,6194817444,6344506772,6194817444,2
402,2,6,1,6219848059,6345723010,6219848059,1
397,2,6,1,6194825891,6350247694,6194825891,1
403,10,9,12,6270519306,6357478152,6232025038,1
388,4,13,15,6185876441,6374187420,6132401719,1
409,10,49,4,6322893537,6392176827,6319768295,1
400,9,12,4,6219821635,6392659320,6219821635,1
398,7,12,4,6207486310,6417104962,6207486310,3
386,8,13,15,6118553774,6421414219,6118553774,3
413,2,12,11,6350247694,6438005881,6346060074,1
395,2,6,2,6194821204,6440068618,6194821204,1
412,9,62,6,6339384529,6455280846,6333270202,1
407,9,18,7,6269636859,6455514424,6269636859,1
389,7,13,15,6203413456,6458539205,6132405455,3
408,29,12,4,6294268415,6468371079,6294268415,3
286,29,62,63,5374222166,6494713443,4995057508,3
384,7,13,15,6118525326,6542198219,6118525326,3
287,7,62,63,5695365588,6563414214,4995783306,3
391,4,13,15,6374187420,6566970461,6169525600,1
390,10,13,15,6357478152,6569483379,6144847148,1
430,7,9,12,6485109450,6606916794,6485109450,3
432,29,13,3,6486621258,6607678941,6486621258,3
427,2,6,2,6448590230,6617972594,6448590230,1
399,10,62,15,6569483379,6631626006,6211303605,1
404,9,9,12,6455514424,6637674482,6232029779,1
338,18,46,63,6085667624,6642839373,5652576663,5
416,1,6,1,6358032728,6655442637,6358032728,2
438,9,62,2,6574730635,6671456579,6574730635,1
428,7,6,2,6460889512,6695259304,6460889512,3
414,10,62,14,6631626006,6705074589,6358028454,1
431,7,9,12,6542198219,6731586420,6485130433,3
347,8,24,25,5745792378,6745242791,5745792378,3
458,10,13,4,6724899216,6795666560,6724899216,1
444,4,12,4,6622974706,6813987687,6622974706,1
424,9,6,3,6398397766,6822159593,6398397766,1
426,7,6,3,6434701319,6826258370,6434701319,3
419,10,62,12,6705074589,6848344766,6372376125,1
453,7,6,2,6699339715,6849206038,6699339715,3
442,7,12,11,6610918025,6849893705,6610918025,3
454,9,12,1,6699382707,6863567003,6699382707,1
460,10,13,4,6795666560,6870288009,6736777103,1
429,4,31,7,6566970461,6907697968,6460897514,1
462,9,9,4,6825030366,6911539682,6825030366,1
445,1,6,2,6661430983,6930638922,6661430983,2
393,8,13,15,6421414219,6935696284,6169548167,3
448,2,6,1,6661439666,6939681502,6661439666,1
463,10,12,3,6870288009,6956097430,6826370092,1
288,23,62,63,6221987347,6959334404,4996548430,3
466,7,9,4,6849893705,6966858966,6837263467,3
449,9,6,1,6661442008,6987462784,6661442008,1
436,9,18,7,6637674482,6989552003,6524209957,1
420,10,62,12,6848344766,7011772582,6372383255,1
459,29,12,3,6736774200,7021100368,6736774200,3
435,9,62,6,6911539682,7036186659,6524206033,1
476,38,31,4,6987363212,7051660732,6924896246,1
479,40,62,15,6987363212,7053561797,6945548714,1
434,8,18,15,6745242791,7059568681,6497914762,3
475,33,31,4,6987363212,7066144955,6924893565,2
483,33,9,12,6987363212,7070452596,6987280914,2
467,10,12,3,6956097430,7072386725,6838746673,1
455,30,62,2,6987363212,7074334928,6703211670,1
452,7,9,12,6849893705,7076514704,6686616061,3
422,40,62,12,6987363212,7083868561,6373938676,1
478,1,6,2,6936999147,7084406850,6936999147,2
443,7,12,15,6731586420,7085555470,6610925496,3
457,41,9,12,6987363212,7096561450,6724894928,2
433,38,79,17,6987363212,7102864704,6486621259,1
354,30,52,38,6987363212,7104297345,5797195796,1
481,2,6,1,6950482671,7105909579,6950482671,1
484,40,12,7,6987363212,7109957385,6987363212,1
480,36,12,7,6987363212,7112442609,6950477453,1
437,9,31,3,6642839373,7120587471,6552009988,1
485,7,6,1,6987375395,7126253491,6987375395,3
441,1,0,3,6610910557,7126412970,6610910557,2
471,36,62,12,6987363212,7131994232,6864854974,1
421,36,62,12,6987363212,7133130267,6373130375,1
469,36,62,12,6987363212,7138126130,6862505885,1
470,40,62,12,6987363212,7146749136,6863270918,1
451,4,12,7,6813987687,7148291796,6673691436,1
472,38,62,12,6987363212,7161563252,6864874040,1
372,11,31,23,6043111668,7163325286,6043111668,3
415,37,31,31,6987363212,7164097127,6358030801,3
468,39,9,15,6987363212,7167643882,6847437675,3
482,35,12,4,6987363212,7177384437,6962785540,2
377,10,31,23,6250911406,7207382465,6043125057,1
446,4,31,7,6907697968,7217488826,6661435295,1
440,34,62,31,6987363212,7249085854,6606915401,2
447,33,31,7,6987363212,7250784857,6661437629,2
374,9,31,23,6083743660,7292467609,6043116868,1
376,1,31,23,6204735147,7324948741,6043122278,2
489,7,12,4,7134349157,7326472521,7134349157,3
494,4,12,3,7279268881,7340748398,7279268881,1
497,10,62,12,7325931411,7404854563,7325931411,1
498,30,62,12,7325939420,7421905141,7325939420,1
500,38,62,12,7327006002,7431044833,7327006002,1
499,38,62,12,7326983357,7432759380,7326983357,1
501,1,9,4,7378099911,7447354738,7378099911,2
495,9,31,31,7316534822,7460533235,7316534822,1
492,4,12,4,7231312755,7471711062,7231312755,1
493,4,12,4,7279246461,7471942319,7279246461,1
496,1,6,1,7316539408,7477881178,7316539408,2
490,30,62,19,7134525574,7517391364,7134525574,1
473,18,6,3,6874112750,7535411660,6874112750,5
418,31,46,63,6987363212,7558991919,6372374100,4
491,1,0,3,7159227287,7569753548,7159227287,2
373,23,31,23,6043114328,7586882490,6043114328,3
504,9,62,2,7497408102,7611813212,7497408102,1
375,2,31,23,6167986071,7713316523,6043119976,1
423,10,24,4,6392176827,7728418842,6385743889,1
507,1,15,7,7622986956,7736829033,7622986956,2
411,11,6,3,6319773924,7740476421,6319773924,3
382,35,62,31,6987363212,7741192341,6106428238,2
505,9,62,31,7503422527,7768958297,7503422527,1
508,10,62,15,7738275630,7798467845,7738275630,1
464,7,6,2,6837259604,7828665832,6837259604,3
506,10,49,15,7612523900,7861369878,7612523900,1
502,1,6,3,7413685356,7882657743,7413685356,2
474,41,31,7,6987363212,7907984281,6888913276,2
353,39,62,47,6987363212,7914174851,5794771110,3
392,32,62,31,6987363212,7961111518,6169533308,2
513,9,62,12,7870838470,7968549060,7870838470,1
515,10,62,12,7872387813,7973747283,7872387813,1
516,30,62,12,7873374337,7973945359,7873374337,1
503,7,31,3,7467369872,7985408656,7467369872,3
135,11,62,47,3522808733,8012285682,2185830580,3
517,2,31,11,7879685193,8036050573,7879685193,1
128,18,24,79,3522808733,8098318192,2122976020,5
522,9,62,12,8042887200,8106356466,8042887200,1
524,30,62,12,8043631264,8106358856,8043631264,1
525,30,62,12,8043640247,8107812676,8043640247,1
526,2,9,4,8059222001,8124120529,8059222001,1
523,10,62,12,8042894704,8135322096,8042894704,1
521,4,12,7,7989119290,8138145202,7989119290,1
519,11,31,31,7927385935,8142865689,7927385935,3
206,29,24,33,3522808733,8147751417,3511132472,3
520,2,6,1,7927392331,8173332748,7927392331,1
378,18,31,23,6642839373,8208755579,6043127365,5
450,30,62,9,6987363212,8221528942,6673667650,1
529,38,49,6,8059231471,8249514140,8059231471,1
511,1,12,15,7855211749,8257740976,7855211749,2
514,10,62,12,7871614258,8261468177,7871614258,1
439,8,12,28,6935696284,8273307083,6586711403,3
532,2,12,4,8120602718,8344675797,8120602718,1
542,8,12,1,8325968988,8412505020,8325968988,3
531,4,31,4,8120564364,8494441694,8120564364,1
533,7,21,3,8122092115,8495271680,8122092115,3
209,8,62,47,3936135736,8504958440,3548279979,3
548,2,12,1,8376032129,8519643897,8376032129,1
528,2,6,3,8059228714,8521910184,8059228714,1
541,7,12,4,8313587555,8525497157,8313587555,3
552,38,62,2,8430237823,8534691255,8430237823,1
488,39,46,63,7914174851,8559212407,7091797457,3
465,8,6,3,6837261783,8585563896,6837261783,3
549,23,31,15,8388158828,8601726932,8388158828,3
543,9,12,9,8325973431,8619227455,8325973431,1
550,38,62,31,8410381963,8619538025,8410381963,1
560,29,31,7,8547947501,8630103584,8547947501,3
477,38,18,15,6987363212,8632235076,6924906009,1
539,1,9,7,8289764597,8645987533,8289764597,2
538,4,6,4,8254071630,8658903800,8254071630,1
15,5,7,4,958522447,8665475727,777986216,3
530,9,62,4,8107821636,8674216532,8107821636,1
509,11,46,63,8012285682,8679478776,7839802243,3
527,2,6,15,8059226104,8696389679,8059226104,1
555,38,62,15,8619538025,8698911884,8509330779,1
554,39,43,7,8559212407,8722377388,8487825519,3
556,38,62,12,8630103584,8745467592,8529408133,1
561,37,31,11,8597541010,8760628474,8597541010,3
512,9,62,15,7867593536,8763136366,7867593536,1
425,23,6,5,6398400529,8775310340,6398400529,3
564,23,31,11,8672483102,8859404158,8672483102,3
568,29,31,15,8762045419,8888375734,8762045419,3
569,4,31,4,8772723146,8924503545,8772723146,1
551,8,12,11,8426350205,8949564983,8426350205,3
574,9,62,11,8845913165,8971933009,8845913165,1
566,38,62,7,8746810990,8992996326,8746810990,1
546,10,31,3,8358479971,9035847449,8358479971,1
582,4,12,1,8948995274,9066995813,8948995274,1
587,9,12,1,8975223927,9076694995,8975223927,1
585,9,12,1,8961814259,9077035663,8961814259,1
586,9,12,1,8961818939,9077040336,8961818939,1
583,4,12,1,8948998274,9077230513,8948998274,1
588,10,12,1,8989097826,9086142978,8989097826,1
584,8,12,1,8961786242,9094820704,8961786242,3
589,11,12,1,9002977760,9105625611,9002977760,3
590,23,12,1,9003001361,9110593078,9003001361,3
591,23,12,1,9015935670,9112480073,9015935670,3
567,38,62,7,8746813504,9113651070,8746813504,1
597,29,12,1,9028900707,9113733238,9028900707,3
598,10,12,1,9043571799,9114053713,9043571799,1
592,23,12,1,9015940559,9116723677,9015940559,3
547,1,6,1,8375971934,9157213705,8375971934,2
575,2,7,4,8857024917,9164267972,8857024917,1
578,8,12,3,8858613218,9164278775,8858613218,3
596,29,12,1,9028895134,9173884546,9028895134,3
573,2,6,2,8824941476,9174299155,8824941476,1
580,9,56,11,8971933009,9178947185,8884828761,1
600,4,12,1,9072111531,9192563343,9072111531,1
601,4,12,1,9086028116,9192770933,9086028116,1
576,2,7,4,8857033029,9205606582,8857033029,1
577,5,7,4,8857790536,9207911422,8857790536,3
579,9,12,3,8859399291,9207997811,8859399291,1
571,1,6,2,8823149713,9218508689,8823149713,2
572,2,6,2,8824176314,9218792627,8824176314,1
558,4,12,11,8535536840,9230452692,8535536840,1
593,38,62,12,9113651070,9234324994,9016735975,1
599,37,12,4,9057104162,9235870239,9057104162,3
562,39,46,63,8722377388,9250656751,8660481386,3
594,38,62,12,9234324994,9296319086,9016743203,1
